Age,In Squad,Appearances,Goals,Assists,Yellow Cards,Second Yellows,Straight Reds,Substituted On,Substituted Off,PPG,Minutes Played,Season,Placement,Champions League,Domestic Cup,TOTY,TOTY_Nominee,League_bundesliga,League_laliga,League_ligue-1,League_premier-league,League_serie-a,Position_Attacker,Position_Defender,Position_Goalkeeper,Position_Midfielder
27,17,17,0,0,3,0,0,3,3,0.82,1203.0,13,17,0,0,0,0,False,True,False,False,False,False,True,False,False
26,39,25,2,0,3,0,0,4,1,1.28,1958.0,13,17,0,0,0,0,False,True,False,False,False,False,True,False,False
27,18,11,0,0,0,0,0,3,1,1.0,741.0,13,17,0,0,0,0,False,True,False,False,False,False,True,False,False
25,28,19,1,0,5,0,0,4,3,0.95,1279.0,13,17,0,0,0,0,False,True,False,False,False,False,True,False,False
24,40,29,0,1,3,0,0,8,6,0.97,1966.0,13,17,0,0,0,0,False,True,False,False,False,False,True,False,False
31,37,33,0,2,11,0,0,0,1,0.97,2945.0,13,17,0,0,0,0,False,True,False,False,False,False,True,False,False
30,19,11,0,0,2,0,0,4,4,0.91,674.0,13,17,0,0,0,0,False,True,False,False,False,False,True,False,False
33,32,27,0,4,8,0,0,1,4,0.96,2237.0,13,17,0,0,0,0,False,True,False,False,False,False,True,False,False
23,39,36,3,1,4,0,1,3,15,0.97,2875.0,13,17,0,0,0,0,False,True,False,False,False,False,False,False,True
30,34,34,0,0,8,1,0,3,7,0.91,2741.0,13,17,0,0,0,0,False,True,False,False,False,False,False,False,True
26,33,22,0,0,4,0,0,12,10,1.45,877.0,13,17,0,0,0,0,False,True,False,False,False,False,False,False,True
28,38,13,0,0,1,0,0,9,3,1.38,298.0,13,17,0,0,0,0,False,True,False,False,False,False,False,False,True
30,38,19,0,0,1,0,0,15,2,0.58,642.0,13,17,0,0,0,0,False,True,False,False,False,False,False,False,True
24,36,36,8,3,7,1,0,4,15,0.94,2799.0,13,17,0,0,0,0,False,True,False,False,False,True,False,False,False
23,35,31,2,5,5,0,0,8,13,1.0,2046.0,13,17,0,0,0,0,False,True,False,False,False,True,False,False,False
27,39,32,4,3,5,0,0,10,13,0.91,1982.0,13,17,0,0,0,0,False,True,False,False,False,True,False,False,False
27,32,25,2,2,5,0,0,12,10,0.88,1275.0,13,17,0,0,0,0,False,True,False,False,False,True,False,False,False
30,39,35,4,2,4,0,0,10,18,1.11,2008.0,13,17,0,0,0,0,False,True,False,False,False,True,False,False,False
30,30,30,6,3,8,0,0,2,9,1.0,2402.0,13,17,0,0,0,0,False,True,False,False,False,True,False,False,False
29,23,22,3,3,3,0,0,10,8,1.0,1090.0,13,17,0,0,0,0,False,True,False,False,False,True,False,False,False
29,37,14,0,0,1,0,0,7,3,1.21,697.0,13,17,0,0,0,0,False,True,False,False,False,True,False,False,False
40,36,19,1,0,2,0,0,16,0,0.74,541.0,13,17,0,0,0,0,False,True,False,False,False,True,False,False,False
22,40,22,0,0,0,0,0,0,0,0.91,1980.0,13,18,0,0,0,0,False,True,False,False,False,False,False,True,False
33,37,18,0,0,0,0,0,0,0,0.94,1650.0,13,18,0,0,0,0,False,True,False,False,False,False,False,True,False
19,40,31,0,1,1,0,0,25,3,0.87,979.0,13,18,0,0,0,0,False,True,False,False,False,False,True,False,False
25,38,37,1,2,5,0,0,3,5,0.89,3068.0,13,18,0,0,0,0,False,True,False,False,False,False,True,False,False
22,27,25,1,4,4,0,0,0,14,1.0,1978.0,13,18,0,0,0,0,False,True,False,False,False,False,True,False,False
24,17,11,0,0,1,0,0,2,7,1.27,616.0,13,18,0,0,0,0,False,True,False,False,False,False,True,False,False
26,26,14,0,0,2,0,0,6,4,0.86,809.0,13,18,0,0,0,0,False,True,False,False,False,False,True,False,False
26,30,21,0,0,9,0,0,3,4,1.05,1708.0,13,18,0,0,0,0,False,True,False,False,False,False,True,False,False
29,37,34,1,0,4,1,0,1,2,0.91,2977.0,13,18,0,0,0,0,False,True,False,False,False,False,True,False,False
31,37,36,2,0,5,0,0,2,3,0.92,3073.0,13,18,0,0,0,0,False,True,False,False,False,False,True,False,False
36,35,24,0,2,2,0,0,12,6,1.08,1245.0,13,18,0,0,0,0,False,True,False,False,False,False,True,False,False
23,38,31,2,1,5,0,0,6,8,0.97,2268.0,13,18,0,0,0,0,False,True,False,False,False,False,False,False,True
22,33,25,0,0,4,0,0,16,7,1.2,879.0,13,18,0,0,0,0,False,True,False,False,False,False,False,False,True
29,35,21,1,0,0,0,0,8,10,0.71,1116.0,13,18,0,0,0,0,False,True,False,False,False,False,False,False,True
29,37,17,0,1,0,0,0,13,4,0.82,354.0,13,18,0,0,0,0,False,True,False,False,False,False,False,False,True
32,30,27,0,0,1,0,0,3,7,0.89,2053.0,13,18,0,0,0,0,False,True,False,False,False,False,False,False,True
35,33,32,1,4,2,0,0,5,23,1.0,2200.0,13,18,0,0,0,0,False,True,False,False,False,False,False,False,True
23,39,39,16,1,2,0,0,6,9,0.95,2992.0,13,18,0,0,0,0,False,True,False,False,False,True,False,False,False
24,23,20,5,1,2,0,0,4,13,0.95,1294.0,13,18,0,0,0,0,False,True,False,False,False,True,False,False,False
22,27,21,2,2,5,0,0,11,7,0.67,959.0,13,18,0,0,0,0,False,True,False,False,False,True,False,False,False
22,37,25,1,1,5,0,1,16,7,0.84,1015.0,13,18,0,0,0,0,False,True,False,False,False,True,False,False,False
32,39,38,2,4,5,0,0,9,20,0.87,2567.0,13,18,0,0,0,0,False,True,False,False,False,True,False,False,False
34,35,26,1,1,1,0,0,11,11,0.69,1218.0,13,18,0,0,0,0,False,True,False,False,False,True,False,False,False
31,38,25,0,0,3,0,0,0,0,0.84,2250.0,13,19,0,0,0,0,False,True,False,False,False,False,False,True,False
34,40,17,0,0,1,0,1,0,0,1.12,1590.0,13,19,0,0,0,0,False,True,False,False,False,False,False,True,False
25,16,14,1,1,4,0,0,0,0,0.71,1260.0,13,19,0,0,0,0,False,True,False,False,False,False,True,False,False
25,39,26,0,0,1,0,0,8,8,1.08,1570.0,13,19,0,0,0,0,False,True,False,False,False,False,True,False,False
28,23,20,0,1,6,0,0,4,1,1.05,1466.0,13,19,0,0,0,0,False,True,False,False,False,False,True,False,False
23,24,18,0,0,4,0,0,6,6,1.0,1062.0,13,19,0,0,0,0,False,True,False,False,False,False,True,False,False
24,31,27,1,0,8,0,0,1,6,1.0,2165.0,13,19,0,0,0,0,False,True,False,False,False,False,True,False,False
24,22,19,0,1,4,0,0,5,9,0.89,1224.0,13,19,0,0,0,0,False,True,False,False,False,False,True,False,False
31,38,23,0,1,3,0,1,2,1,0.87,1813.0,13,19,0,0,0,0,False,True,False,False,False,False,True,False,False
30,36,28,1,0,8,0,0,2,0,0.96,2381.0,13,19,0,0,0,0,False,True,False,False,False,False,True,False,False
23,38,27,0,2,4,0,0,13,9,0.74,1318.0,13,19,0,0,0,0,False,True,False,False,False,False,False,False,True
29,34,33,2,0,12,0,0,7,11,1.0,2311.0,13,19,0,0,0,0,False,True,False,False,False,False,False,False,True
23,35,26,0,0,7,0,0,8,11,1.23,1560.0,13,19,0,0,0,0,False,True,False,False,False,False,False,False,True
31,34,28,3,0,4,0,1,6,15,0.93,1964.0,13,19,0,0,0,0,False,True,False,False,False,False,False,False,True
31,40,25,3,3,3,0,0,12,9,0.92,1271.0,13,19,0,0,0,0,False,True,False,False,False,False,False,False,True
21,28,18,2,0,1,0,0,10,8,1.17,728.0,13,19,0,0,0,0,False,True,False,False,False,True,False,False,False
23,23,23,4,2,3,0,0,12,5,0.74,1170.0,13,19,0,0,0,0,False,True,False,False,False,True,False,False,False
24,39,34,7,3,3,0,0,10,13,0.74,2208.0,13,19,0,0,0,0,False,True,False,False,False,True,False,False,False
25,40,25,5,1,2,0,0,12,12,0.84,1280.0,13,19,0,0,0,0,False,True,False,False,False,True,False,False,False
26,15,14,0,1,1,0,0,10,4,0.64,453.0,13,19,0,0,0,0,False,True,False,False,False,True,False,False,False
29,39,38,8,6,1,0,1,7,18,0.95,2722.0,13,19,0,0,0,0,False,True,False,False,False,True,False,False,False
29,36,31,1,3,5,0,0,11,8,0.9,1884.0,13,19,0,0,0,0,False,True,False,False,False,True,False,False,False
24,33,13,1,2,2,0,0,5,7,0.92,612.0,13,19,0,0,0,0,False,True,False,False,False,True,False,False,False
27,34,30,0,6,1,0,0,17,6,0.9,1510.0,13,19,0,0,0,0,False,True,False,False,False,True,False,False,False
34,34,32,6,3,6,0,0,4,18,0.94,2224.0,13,19,0,0,0,0,False,True,False,False,False,True,False,False,False
28,39,35,1,0,0,0,0,0,1,0.83,3121.0,13,20,0,0,0,0,False,True,False,False,False,False,False,True,False
21,32,32,0,0,3,0,0,7,4,0.69,2265.0,13,20,0,0,0,0,False,True,False,False,False,False,True,False,False
26,32,24,1,1,1,0,0,11,7,0.63,1282.0,13,20,0,0,0,0,False,True,False,False,False,False,True,False,False
28,34,31,0,1,4,0,0,2,1,0.81,2640.0,13,20,0,0,0,0,False,True,False,False,False,False,True,False,False
25,41,22,0,1,3,0,0,9,5,0.95,1313.0,13,20,0,0,0,0,False,True,False,False,False,False,True,False,False
30,28,22,0,0,1,0,0,3,4,0.64,1574.0,13,20,0,0,0,0,False,True,False,False,False,False,True,False,False
30,19,14,0,0,3,0,0,3,6,0.64,904.0,13,20,0,0,0,0,False,True,False,False,False,False,True,False,False
27,22,15,0,2,3,0,0,2,5,1.13,1138.0,13,20,0,0,0,0,False,True,False,False,False,False,True,False,False
33,37,37,0,1,8,0,0,5,2,0.89,2934.0,13,20,0,0,0,0,False,True,False,False,False,False,True,False,False
28,39,17,3,1,7,0,0,2,5,1.18,1416.0,13,20,0,0,0,0,False,True,False,False,False,False,True,False,False
23,20,11,0,1,1,0,0,6,5,0.27,435.0,13,20,0,0,0,0,False,True,False,False,False,False,False,False,True
23,34,34,0,3,4,0,0,7,8,1.0,2571.0,13,20,0,0,0,0,False,True,False,False,False,False,False,False,True
28,41,30,0,0,4,0,0,10,6,1.0,1836.0,13,20,0,0,0,0,False,True,False,False,False,False,False,False,True
21,18,12,0,0,1,0,0,3,2,0.67,837.0,13,20,0,0,0,0,False,True,False,False,False,False,False,False,True
29,33,20,1,0,6,0,0,9,7,0.7,970.0,13,20,0,0,0,0,False,True,False,False,False,False,False,False,True
34,36,34,1,1,7,1,1,6,14,0.91,2364.0,13,20,0,0,0,0,False,True,False,False,False,False,False,False,True
19,31,29,4,4,6,0,0,3,10,0.97,2291.0,13,20,0,0,0,0,False,True,False,False,False,True,False,False,False
27,33,28,3,2,2,0,0,13,11,0.89,1282.0,13,20,0,0,0,0,False,True,False,False,False,True,False,False,False
30,39,38,12,2,2,1,0,2,18,0.71,3131.0,13,20,0,0,0,0,False,True,False,False,False,True,False,False,False
30,35,14,1,0,0,0,0,12,1,0.36,343.0,13,20,0,0,0,0,False,True,False,False,False,True,False,False,False
30,34,28,4,0,1,0,0,15,9,0.93,1416.0,13,20,0,0,0,0,False,True,False,False,False,True,False,False,False
33,40,27,4,2,2,0,0,14,10,0.63,1199.0,13,20,0,0,0,0,False,True,False,False,False,True,False,False,False
32,41,30,1,0,0,0,0,7,15,0.87,1904.0,13,20,0,0,0,0,False,True,False,False,False,True,False,False,False
29,53,52,0,0,1,0,0,0,0,2.27,4770.0,14,1,1,0,0,1,False,True,False,False,False,False,False,True,False
23,52,50,2,3,9,0,1,0,5,2.2,4496.0,14,1,1,0,0,0,False,True,False,False,False,False,True,False,False
26,37,35,2,5,7,0,0,3,9,2.34,2816.0,14,1,1,0,0,0,False,True,False,False,False,False,True,False,False
29,47,46,3,4,4,0,0,0,6,2.22,4069.0,14,1,1,0,0,1,False,True,False,False,False,False,True,False,False
29,41,36,1,4,4,0,0,7,13,2.39,2600.0,14,1,1,0,0,0,False,True,False,False,False,False,True,False,False
30,55,41,3,0,4,0,0,15,11,2.24,2516.0,14,1,1,0,0,0,False,True,False,False,False,False,True,False,False
31,54,42,3,0,9,0,0,16,5,2.21,2545.0,14,1,1,0,0,0,False,True,False,False,False,False,True,False,False
33,39,18,0,2,0,0,1,11,3,2.33,812.0,14,1,1,0,0,0,False,True,False,False,False,False,True,False,False
22,49,46,1,2,5,0,0,17,12,2.24,2862.0,14,1,1,0,0,0,False,True,False,False,False,False,False,False,True
18,52,40,2,2,11,0,0,24,9,2.33,1699.0,14,1,1,0,0,0,False,True,False,False,False,False,False,False,True
29,51,48,1,4,16,0,0,2,14,2.17,3928.0,14,1,1,0,0,1,False,True,False,False,False,False,False,False,True
29,42,17,2,1,1,0,0,14,3,2.18,407.0,14,1,1,0,0,0,False,True,False,False,False,False,False,False,True
35,47,45,3,12,7,0,0,5,26,2.22,3435.0,14,1,1,0,0,1,False,True,False,False,False,False,False,False,True
24,29,18,0,1,1,0,0,16,1,2.44,340.0,14,1,1,0,0,0,False,True,False,False,False,False,False,False,True
31,47,45,3,3,6,0,0,5,18,2.13,3397.0,14,1,1,0,0,0,False,True,False,False,False,False,False,False,True
20,52,52,22,20,7,0,0,5,26,2.27,4275.0,14,1,1,0,0,0,False,True,False,False,False,True,False,False,False
20,51,49,9,10,5,0,0,24,22,2.16,2413.0,14,1,1,0,0,0,False,True,False,False,False,True,False,False,False
25,49,42,12,2,2,0,0,19,15,2.33,2137.0,14,1,1,0,0,0,False,True,False,False,False,True,False,False,False
33,47,46,44,15,1,0,0,1,17,2.35,3919.0,14,1,1,0,0,1,False,True,False,False,False,True,False,False,False
23,40,19,1,3,2,0,0,16,3,2.11,551.0,14,1,1,0,0,0,False,True,False,False,False,True,False,False,False
27,35,11,1,1,2,0,0,7,3,2.27,399.0,14,1,1,0,0,0,False,True,False,False,False,True,False,False,False
30,41,23,1,2,2,0,0,14,8,1.87,905.0,14,1,1,0,0,0,False,True,False,False,False,True,False,False,False
29,50,49,0,0,3,0,0,0,0,1.67,4470.0,14,2,0,0,0,0,False,True,False,False,False,False,False,True,False
22,44,43,4,0,7,0,0,7,6,1.84,3271.0,14,2,0,0,0,0,False,True,False,False,False,False,True,False,False
20,37,31,0,3,3,0,0,8,10,1.52,2042.0,14,2,0,0,0,0,False,True,False,False,False,False,True,False,False
20,45,36,0,0,8,1,1,4,8,1.81,2809.0,14,2,0,0,0,0,False,True,False,False,False,False,True,False,False
26,47,27,0,1,5,0,0,16,4,1.81,1238.0,14,2,0,0,0,0,False,True,False,False,False,False,True,False,False
22,50,27,0,2,2,0,0,13,9,1.59,1342.0,14,2,0,0,0,0,False,True,False,False,False,False,True,False,False
32,45,44,3,12,14,0,0,0,6,1.8,3893.0,14,2,0,0,0,1,False,True,False,False,False,False,True,False,False
34,41,40,3,0,11,1,0,4,8,1.73,3103.0,14,2,0,0,0,0,False,True,False,False,False,False,True,False,False
38,20,17,1,4,3,0,1,1,7,2.24,1392.0,14,2,0,0,0,0,False,True,False,False,False,False,True,False,False
16,49,47,2,6,14,1,0,11,22,1.66,3090.0,14,2,0,0,0,0,False,True,False,False,False,False,False,False,True
18,22,22,5,1,1,0,0,3,10,1.86,1709.0,14,2,0,0,0,1,False,True,False,False,False,False,False,False,True
24,48,47,4,5,8,1,0,6,17,1.77,3529.0,14,2,0,0,0,0,False,True,False,False,False,False,False,False,True
21,53,18,1,0,0,0,0,15,1,1.78,545.0,14,2,0,0,0,0,False,True,False,False,False,False,False,False,True
19,46,37,2,2,7,0,0,20,12,1.81,1690.0,14,2,0,0,0,0,False,True,False,False,False,False,False,False,True
29,22,16,2,0,1,0,0,11,5,1.19,610.0,14,2,0,0,0,0,False,True,False,False,False,False,False,False,True
29,13,12,2,1,1,0,0,6,6,1.25,569.0,14,2,0,0,0,0,False,True,False,False,False,False,False,False,True
32,51,51,3,1,14,0,0,2,7,1.69,4421.0,14,2,0,0,0,0,False,True,False,False,False,False,False,False,True
24,34,32,2,13,4,0,0,14,9,1.84,1946.0,14,2,0,0,0,0,False,True,False,False,False,True,False,False,False
21,26,26,7,6,2,0,0,1,11,1.92,2060.0,14,2,0,0,0,0,False,True,False,False,False,True,False,False,False
18,15,15,6,1,0,0,0,11,5,1.53,574.0,14,2,0,0,0,0,False,True,False,False,False,True,False,False,False
27,39,38,13,2,4,0,0,11,7,1.58,2495.0,14,2,0,0,0,0,False,True,False,False,False,True,False,False,False
25,23,17,0,4,0,0,0,8,8,1.82,734.0,14,2,0,0,0,0,False,True,False,False,False,True,False,False,False
19,15,12,1,0,4,0,0,5,7,1.42,692.0,14,2,0,0,0,0,False,True,False,False,False,True,False,False,False
32,23,23,13,1,0,0,0,5,17,2.04,1514.0,14,2,0,0,0,0,False,True,False,False,False,True,False,False,False
30,46,29,7,1,1,0,0,19,8,1.34,937.0,14,2,0,0,0,0,False,True,False,False,False,True,False,False,False
28,51,51,0,0,2,0,0,0,0,1.69,4590.0,14,3,0,0,0,1,False,True,False,False,False,False,False,True,False
26,46,34,2,1,8,0,1,5,11,1.47,2474.0,14,3,0,0,0,0,False,True,False,False,False,False,True,False,False
26,38,33,1,1,8,0,1,1,6,1.94,2766.0,14,3,0,0,0,0,False,True,False,False,False,False,True,False,False
23,49,42,4,5,5,0,0,23,13,1.64,1842.0,14,3,0,0,0,0,False,True,False,False,False,False,True,False,False
30,20,18,0,0,1,0,0,3,6,1.61,1199.0,14,3,0,0,0,1,False,True,False,False,False,False,True,False,False
27,21,21,0,0,6,0,0,2,4,1.9,1658.0,14,3,0,0,0,0,False,True,False,False,False,False,True,False,False
30,35,33,0,0,13,0,0,0,1,1.94,2891.0,14,3,0,0,0,0,False,True,False,False,False,False,True,False,False
32,45,35,2,1,7,1,2,12,2,1.8,2150.0,14,3,0,0,0,0,False,True,False,False,False,False,True,False,False
29,43,29,1,2,6,0,0,14,6,1.59,1437.0,14,3,0,0,0,0,False,True,False,False,False,False,True,False,False
27,50,48,4,2,9,0,0,17,18,1.65,2940.0,14,3,0,0,0,0,False,True,False,False,False,False,False,False,True
26,40,40,0,3,8,0,0,1,12,1.78,3246.0,14,3,0,0,0,1,False,True,False,False,False,False,False,False,True
28,40,39,1,2,10,2,0,9,9,1.62,2603.0,14,3,0,0,0,0,False,True,False,False,False,False,False,False,True
29,44,43,1,3,7,0,0,3,14,1.6,3358.0,14,3,0,0,0,0,False,True,False,False,False,False,False,False,True
25,35,35,4,6,2,0,0,11,19,1.63,2000.0,14,3,0,0,0,0,False,True,False,False,False,False,False,False,True
31,40,27,0,0,6,0,0,16,4,1.48,1173.0,14,3,0,0,0,0,False,True,False,False,False,False,False,False,True
22,41,37,7,6,4,0,0,28,10,1.43,1278.0,14,3,0,0,0,0,False,True,False,False,False,True,False,False,False
21,36,35,10,6,3,1,0,13,16,1.51,2050.0,14,3,0,0,0,0,False,True,False,False,False,True,False,False,False
30,37,36,8,7,3,0,1,9,20,1.83,2260.0,14,3,0,0,0,0,False,True,False,False,False,True,False,False,False
26,49,49,13,6,5,0,1,23,19,1.69,2428.0,14,3,0,0,0,0,False,True,False,False,False,True,False,False,False
27,44,44,6,7,5,0,1,7,17,1.73,3323.0,14,3,0,0,0,0,False,True,False,False,False,True,False,False,False
34,50,45,13,3,9,0,0,19,19,1.67,2293.0,14,3,0,0,0,1,False,True,False,False,False,True,False,False,False
30,45,41,0,2,3,0,0,0,0,1.63,3720.0,14,4,0,0,0,0,False,True,False,False,False,False,False,True,False
22,45,44,3,1,3,0,2,3,1,1.7,3747.0,14,4,0,0,0,1,False,True,False,False,False,False,True,False,False
28,46,45,3,0,6,1,0,1,5,1.76,3889.0,14,4,0,0,0,0,False,True,False,False,False,False,True,False,False
24,42,28,1,3,10,0,0,7,11,1.57,1645.0,14,4,0,0,0,0,False,True,False,False,False,False,True,False,False
27,49,27,0,1,4,0,0,13,8,1.96,1296.0,14,4,0,0,0,0,False,True,False,False,False,False,True,False,False
29,43,41,1,4,13,0,0,7,14,1.78,2988.0,14,4,0,0,0,0,False,True,False,False,False,False,True,False,False
29,42,28,0,0,7,0,0,13,8,1.93,1551.0,14,4,0,0,0,0,False,True,False,False,False,False,True,False,False
26,33,26,0,2,3,0,0,10,6,1.96,1557.0,14,4,0,0,0,0,False,True,False,False,False,False,True,False,False
35,33,33,0,3,5,0,0,8,8,1.61,2365.0,14,4,0,0,0,0,False,True,False,False,False,False,True,False,False
26,43,38,2,4,3,0,0,21,14,1.76,1668.0,14,4,0,0,0,0,False,True,False,False,False,False,False,False,True
26,50,49,1,1,10,1,0,10,25,1.76,3314.0,14,4,0,0,0,0,False,True,False,False,False,False,False,False,True
33,50,46,7,7,6,0,0,11,20,1.65,2935.0,14,4,0,0,0,0,False,True,False,False,False,False,False,False,True
23,29,15,0,0,1,0,0,9,5,2.13,610.0,14,4,0,0,0,0,False,True,False,False,False,False,False,False,True
29,38,35,2,1,4,2,0,16,7,1.86,2020.0,14,4,0,0,0,0,False,True,False,False,False,False,False,False,True
33,32,32,1,1,7,0,0,3,5,1.84,2541.0,14,4,0,0,0,0,False,True,False,False,False,False,False,False,True
24,31,29,5,3,2,1,0,11,14,1.69,1580.0,14,4,0,0,0,0,False,True,False,False,False,True,False,False,False
25,12,12,1,1,1,0,0,3,9,1.42,673.0,14,4,0,0,0,0,False,True,False,False,False,True,False,False,False
26,43,42,9,6,12,0,0,9,13,1.67,3102.0,14,4,0,0,0,0,False,True,False,False,False,True,False,False,False
27,13,12,0,1,1,0,0,2,11,1.5,616.0,14,4,0,0,0,0,False,True,False,False,False,True,False,False,False
28,22,22,2,4,2,0,0,7,12,1.32,1439.0,14,4,0,0,0,0,False,True,False,False,False,True,False,False,False
25,45,25,3,0,3,0,0,15,8,1.84,1054.0,14,4,0,0,0,0,False,True,False,False,False,True,False,False,False
24,48,47,13,0,7,0,0,23,13,1.7,2470.0,14,4,0,0,0,0,False,True,False,False,False,True,False,False,False
29,25,24,5,3,6,0,0,14,8,1.67,1134.0,14,4,0,0,0,0,False,True,False,False,False,True,False,False,False
33,41,40,6,3,5,0,0,13,16,1.8,2560.0,14,4,0,0,0,0,False,True,False,False,False,True,False,False,False
27,54,32,0,0,3,0,0,2,0,1.78,2821.0,14,5,0,1,0,0,False,True,False,False,False,False,False,True,False
38,39,23,0,0,2,0,0,0,2,1.7,2009.0,14,5,0,1,0,0,False,True,False,False,False,False,False,True,False
28,48,45,5,5,6,0,1,8,7,1.93,3395.0,14,5,0,1,0,0,False,True,False,False,False,False,True,False,False
21,44,23,1,2,4,0,0,6,10,1.61,1369.0,14,5,0,1,0,0,False,True,False,False,False,False,True,False,False
26,44,32,0,5,2,0,1,3,2,2.03,2562.0,14,5,0,1,0,0,False,True,False,False,False,False,True,False,False
24,55,35,1,1,6,0,0,8,0,2.09,2658.0,14,5,0,1,0,0,False,True,False,False,False,False,True,False,False
30,44,34,1,0,9,0,1,1,4,1.68,3065.0,14,5,0,1,0,0,False,True,False,False,False,False,True,False,False
28,26,17,0,1,1,0,0,2,1,1.82,1409.0,14,5,0,1,0,0,False,True,False,False,False,False,True,False,False
30,47,32,2,0,6,0,0,0,2,1.94,2827.0,14,5,0,1,0,0,False,True,False,False,False,False,True,False,False
32,48,23,0,1,2,0,0,2,2,1.87,1791.0,14,5,0,1,0,0,False,True,False,False,False,False,True,False,False
27,51,47,2,3,10,1,0,5,6,1.87,3844.0,14,5,0,1,0,0,False,True,False,False,False,False,False,False,True
27,49,47,10,10,10,0,2,1,24,1.77,3927.0,14,5,0,1,0,1,False,True,False,False,False,False,False,False,True
30,48,48,8,12,7,0,0,6,19,1.75,3766.0,14,5,0,1,0,0,False,True,False,False,False,False,False,False,True
29,52,49,4,5,8,0,0,17,18,1.86,2935.0,14,5,0,1,0,0,False,True,False,False,False,False,False,False,True
21,44,28,1,4,1,0,0,16,12,1.79,1105.0,14,5,0,1,0,0,False,True,False,False,False,False,False,False,True
23,36,11,0,0,3,0,1,2,4,1.55,755.0,14,5,0,1,0,0,False,True,False,False,False,False,False,False,True
34,50,36,1,1,5,0,0,15,14,1.94,1780.0,14,5,0,1,0,0,False,True,False,False,False,False,False,False,True
28,54,46,20,5,7,0,0,12,31,1.72,2913.0,14,5,0,1,0,0,False,True,False,False,False,True,False,False,False
28,55,51,19,1,5,0,0,20,23,1.76,2774.0,14,5,0,1,0,0,False,True,False,False,False,True,False,False,False
29,49,44,11,5,2,0,0,20,21,1.77,2152.0,14,5,0,1,0,0,False,True,False,False,False,True,False,False,False
21,40,13,2,0,1,0,0,10,3,1.92,442.0,14,5,0,1,0,0,False,True,False,False,False,True,False,False,False
